what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1288727019631
started,bundle,org.eclipse.emf.common,2.5.0.v200906151043,"org.eclipse.emf.common",1288727019646
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727019724
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727019943
started,bundle,org.eclipse.wst.validation,1.2.104.v200911120201,"org.eclipse.wst.validation",1288727020459
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200911141735,"org.eclipse.wst.common.project.facet.core",1288727020474
started,bundle,org.eclipse.emf.ecore,2.5.0.v200906151043,"org.eclipse.emf.ecore",1288727020646
started,bundle,org.eclipse.jem.util,2.0.201.v201001252130,"org.eclipse.jem.util",1288727020646
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1288727020646
started,bundle,org.eclipse.wst.dtd.core,1.1.300.v200904181727,"org.eclipse.wst.dtd.core",1288727020678
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1288727020693
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1288727020724
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1288727020740
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1288727020740
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v201001252130,"org.eclipse.wst.common.modulecore",1288727020834
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1288727020912
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727032521
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727035162
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727035849
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1288727038381
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727047318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727051537
error,log,,,"Failed to load properties file for project 'OpenCommKakapo'",1288727105943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727106099
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727109490
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727109584
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727110599
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727110959
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288727115209
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1288727115443
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727116256
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727118896
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727118974
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288727122537
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727122974
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727138396
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727155631
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1288727164099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727169974
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727178568
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727178881
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1288727180318
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288727180865
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727182068
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727185084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727192224
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727192349
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727192443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288727194381
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727196240
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727197756
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727199037
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288727204631
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288727210084
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288727219599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727225678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727227099
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288727229459
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727237740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727240146
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1288727240271
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727244584
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727244803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727244818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727250834
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727251084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727287506
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727290896
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727538068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727538115
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727538146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727541224
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727541365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727542974
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727545318
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727549771
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727555959
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727570006
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727570021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727570084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727926256
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727930803
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727930865
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727935318
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727935443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288727940818
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727942490
closed,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727942490
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727946615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727946678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727947896
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727949662
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727951256
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727951318
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727952506
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727954537
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727956084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727956678
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288727958240
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727958240
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727958240
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1288727958256
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727958271
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288727958287
closed,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727958303
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727959474
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288727959568
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288727962803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288727967615
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727969365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727970803
activated,view,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.pde.runtime.LogView",1288727972849
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727973740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727973912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727974099
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727977599
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1288727977599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288727980943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728024224
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288728024349
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728025693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728052037
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728053381
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728053412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728053490
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728064271
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728068787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728068803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728069162
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728075912
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1288728075912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728080068
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728095146
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728098162
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728103693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728105318
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728105474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728105693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728244193
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728245662
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728246209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728248803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728248803
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728248943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728250896
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1288728250912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728255615
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728258459
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728260787
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728264037
opened,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.SourceView",1288728265068
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.SourceView",1288728265084
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1288728265693
opened,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1288728266193
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1288728266209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728286896
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728286896
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728287084
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728299396
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288728310506
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728321443
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728321537
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1288728375178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728375334
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728379459
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728389240
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728401662
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288728417193
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1288728419115
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728425021
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288728439756
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728441271
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728441349
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728448490
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728448490
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1288728471412
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1288728471443
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288728499209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728508474
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728508474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728508553
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728512646
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1288728512662
started,bundle,org.eclipse.gef,3.5.1.v20090910-2020,"org.eclipse.gef",1288728514334
started,bundle,org.eclipse.draw2d,3.5.2.v20091126-1908,"org.eclipse.draw2d",1288728514381
opened,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1288728514849
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1288728515084
activated,view,com.android.ide.eclipse.ddms,0.9.8.v201008281755-53891,"com.android.ide.eclipse.ddms.views.LogCatView",1288728516443
activated,editor,com.android.ide.eclipse.adt,0.9.8.v201008281755-53891,"com.android.ide.eclipse.editors.layout.LayoutEditor",1288728530771
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1288728531428
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288728578646
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288728580412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728603928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1288728604506
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1288728611662
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1288728613349
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288728616209
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1288728624740
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728638146
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728638912
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728639256
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728639584
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728639849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728640115
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728640365
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728640678
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728641178
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1288728641537
